system_id,sentence
293,才能長長久久
293,韓國依賴三星台灣依賴台積就像是依賴好帝王樣
293,當有天這個帝王競爭力變爛了國家也就會變爛了
293,這就是太過依賴本土球員的下場
293,所以新加坡大聯盟永遠有各國最強好手進入打球就算本土球員都死光也沒差
293,台灣中職永遠都是自己培養的土炮沒多少外來頂尖好手
293,土炮掛掉聯盟競爭力也掛掉
294,所以以後年輕人是要當好幾年的兵，幫堆老人繳醫療費長照費，
294,幫忙償還現在大灑幣留下的債務，堆綠能留下的錢坑，
294,台積電又被美國爸爸拿走了，只能做堆低薪工作
294,這也太慘了吧
294,這樣他們願意抗中保台嗎
295,大家有這種感覺嗎
295,之前仁豪跟球棒隊的還在的時候
295,都被倒讚幫攻擊業配也接不太到有夠慘
295,然後仁豪跟球棒隊離開後
295,整個起飛業配狂接多到要分晨晨
295,倒讚幫都跑去對面唱
295,台積電也是買在最低點賣在相對高
295,把賺的拿去創客家戰隊
295,今天還爆打特
295,哥的前段班台幣戰隊
295,怎麼會差這麼多
295,大家怎麼抗
296,聽說台灣少子化越來越嚴重
296,跟南韓與新加坡樣嚴重
296,聽說台灣的育兒環境
296,確實不好
296,沒有很多後盾支持個家庭去養育兒女
296,什麼都要錢奶粉衣服托兒交通安全
296,然後有些台灣男人素質，聽說也讓些女孩不是很想生育
296,但是女人丈夫如果是在美國的台積電工程師
296,就很願意在美國生產
296,這可以說中華民國吸引力輸給美國籍太多
296,說到南韓與新加坡，正是超級強國
296,他們少子化也是嚴重，沒比台灣好到哪去
296,他們國力弱嗎
296,這絕對不可能
296,為什麼他們國家的女人也是很不想生
296,所以少子化這問題是非常複雜
296,很難知道為什麼台女就是不想生育
296,是不是
297,這擺明是日本不需要台灣啊
297,當初你有鰻魚
297,我勉強吃
297,現在中國有鰻魚了
297,我幹嘛吃你的中國的又好又便宜
297,政府趕快搬出吧
297,有的鰻魚不樣
297,就可以賣貴點了
297,還是用台積電再去設個廠換日本人吃台鰻
297,其實
297,台灣鰻魚賣不出去
297,我們可以請國軍
297,學校幫忙吃啊
297,營養午餐吃鰻魚配香蕉
297,日本人會羨慕死的
297,對了
297,我去年吃鰻魚到現在
297,怎麼沒有發現便宜的鰻魚阿
297,誰有門路
297,報下吧
298,對
298,男人要負起責任
298,成為人中之龍
298,女人自然會願意懷孕
298,看看在美台積電工程師
298,除了美國生產的優勢
298,能去美國當台積電工程師
298,當然都是人中之龍等級
298,不可能是草包
298,國籍優勢與丈夫條件當然讓老婆願意生產
298,男人就是要擔起責任，讓女人住月子中心
298,就是女人願意懷孕的開始
298,大家說好不好
298,好就推
299,恆大集團，負債九兆台幣，你沒聽錯，就是九兆台幣
299,台積電市值差不多兆台幣
299,年次貸危機，美國眾議院為了第輪的兆台幣吵到快把屋頂給掀了
299,讓大家對九兆台幣有個數量級的概念
299,中國還有其它大大小小的各種地產相關行業，估計也不會好到那邊去
299,整個行業搞個百兆台幣的負債應該是跑不掉的
299,然後現在年輕人發現反正買不起了，又剛好經濟不好就躺平算了
299,沒人當接盤俠，這些業者的資產又更不值錢，資債懸殊比又沒有還款的現金流
299,蓋好的沒人買錢收不進來，然後估值直掉，蓋半的沒錢繼續蓋就擺著，沒有估值可言
299,沒錢還銀行那你銀行把房子收走隨便你嘛，看你銀行有沒有比較會賣嘛
299,然後中國還搞限跌令，所以資產也變不了現，整個行業的現金流大家都卡死
299,然後中國的財政分配很畸形，錢大部份給中央收走了
299,應該是極權統治下，不想讓地方太有權力，屬於強中央弱地方的政策
299,但是共產黨官員在各地區歷練時，都要交出，證明你很行，不然怎麼回京當官
299,但是中央收走大部份的錢，發下來的錢又不夠地方開支，地方又要支應中央的各種政策
299,叫窮不配合的輕則黑掉，重則把你雙開地方大員誰沒有二奶貪汙黑資料被握住的
299,所以地方只好開始走偏門，各級政府搞各級的城投公司嘛，屬半官方性質，在百姓
299,的心中，反正就等於官方嘛，城投債就等於公債，萬無失嘛，然後地方企業啊
299,國企啊銀行啊都來支持買城投債嘛，然後銀行還包裝成商品讓老百姓來買城投債唄
299,跟著黨走總沒錯吧
299,各級政府有了錢，就開始各種建設刷吧，整個欣欣向榮，然後這些建設產生不了經濟
299,的正循環，不打緊反正老子先刷了再說，不要在我任內爆就好了
299,然後現在城投債該還了，雙手攤沒錢，國企討不到錢，銀行討不到錢，民企討不到錢
299,，百姓討不到錢去維權被公安抓起來打，罪民叫尋釁滋事，企業沒錢放倒或縮手投資
299,韭菜討不到錢反討到陣毒打罰款，回家舔傷口，氣到不出門照不到太陽，生長速度大減
299,銀行被搞到快倒放款也各種小心，甚至領款各種刁難，韭菜領不到錢鬧事又是陣被毒打
299,然後又不肯出來曬太陽了
299,然後習大大這幾年又直搞事，當年跟美國馬要嗆聲要共享太平洋，觸發美國爸爸台仔
299,敏感神經，到川普開始找中國叮孤支失智登不講武德搞圍毆，搞到各種外資撤離或消極
299,守成，只剩中國人自已搞
299,三年疫情期間各種極端封控，企業各種倒閉，百姓各種失業，導致企業跟百姓都元氣大傷
299,，這邊我認為很重要的事，老百姓被封控嚇壞了，因為封控期間政府沒有太多的經濟配套
299,百姓都是吃老本自力求生，至此人民的心態全部趨於保守，大家都想起勤儉的美德了，
299,這進步削弱了中國的內需，各種商業行為趨緩
299,總之中國這次是收集了完美風暴的各項因子，深不見底的債務人民消費信心的徹底保守
299,房地產全面熄火外資與美帝土匪團伙的各種打擊致企業的各種經營困難，然後世界又剛
299,好不太景氣
299,但是我認為這些都不構成習近平迫於內在經濟困難致需要攻打臺灣的原因，主因是習近平
299,根本就不在乎韭菜過的怎麼樣，習近平是吃過苦的，它老人家吃的苦人民怎麼就吃不起了
299,，中國人大躍進時期把村子封起來不准外出乞討被領導或媒體拍到了難看，然後村子餓
299,死大半也沒見中國人起來反共產黨，可見中國人的順從性是很好的，況且也不可能走到大
299,躍進那步，中國怎麼樣也半隻腳踩進現在化了，人民吃飽穿暖應該是沒問題的，吃飽穿
299,暖的中國人是不會反共產黨的，所以經濟不好打台灣轉移焦點是個假議題
299,總之中國是不可能回到經濟高速增長軌道的，但也不可能像阿根庭委內瑞拉走成失敗國家
299,比較可能是走日本路線，就長期通縮經濟停滯的，但是可能比日本稍後慘點，因為日本
299,是有錢了才開始通縮的，中國通縮的基期低日本太多了，美國人應該也是想看到這樣結果
299,中國崩了對世界經濟體的傷害太大，長期通縮低成長讓其他經濟體重要性比重慢慢拉上來
299,，更重要是維持甚至拉大中國的經濟軍事體量差距，讓中國不敢妄動
299,但習近平會不會腦衝波中華民族的偉大復興，這獨裁者誰也講不準的
300,如題啦
300,美國很多事情都會指使台灣做
300,台積電被外資控制，軍需也被要求或限制
300,結果台灣被中國霸凌
300,或是在國際上中國這個老婆直質問美國老公
300,臺灣就像是被當成瘟神樣，美國說我不認識這個人啊這種感覺
300,但有的時候又會給些小的好處或是說些曖昧的話語
300,臺灣怎麼感覺好像肉便器樣
300,有卦嗎
301,最近看到則新聞是，台灣外銷到日本的鰻魚，
301,因為中國進口日本的關係，導致台灣鰻魚沒辦法銷到日本，
301,細想台灣除了台積電，好像沒什麼中國做不出來的產品，
301,還是有其他的
302,半導體製造最早起源美國，
302,英特爾等歐美國家半導體廠，
302,都沒聽過有勞工工時過長問題糾紛，為何台積電去美國就開始講美國人很爛
302,台積電也是這幾年在製程取得領先優勢，突然這幾年突飛猛進
302,是台灣人太好用，還是美國人難用，滿疑惑
303,如蹄
303,台積電缺水農作物缺水，
303,這幾年天氣之子，都有幫台灣擋住天然災害
303,但可能台灣人太努力了，努力農作努力生產世界需要的晶片
303,以至於水庫不夠水了，天氣之子決定讓颱風進來幫水庫補補水
303,大家也要做好防颱準備喔
303,這版裝可愛文案給過嗎
303,明天可以去報到上班嗎
303,甘油掛
304,很多人酸奈米不過這是整部片少數比較正確的資訊
304,是採用的光源
304,光源不代表只能做到奈米製程
304,事實上台積電不用也可以做到奈米製程
304,退步說現在最先進的光源是
304,但是可以做到奈米奈米甚至更低的製程
304,真正的關鍵公式是萊利公式
304,λ/
305,中國拍我的中國芯被人家吐槽說成無腦劇
305,我想請問大家，
305,台灣來拍我的台積電會怎麼演呢
305,誰來飾演張忠謀比較適合呢
305,台灣來拍我的台積電會變成抗中神劇嗎
305,有沒有八卦呢
306,低還有低低
306,如果真的反轉
306,剛開始會有勇者接盤
306,但是過兩年
306,發現接盤還是賠錢
306,大家就會開始爭相賣房
306,而且
306,賣的是投資的房而非自住的房子
306,其概念就是股票的獲利了結
306,早賣多賺
306,如果真有人連自己唯居住的房子也拿來賣
306,那他定在別的地方，別的投資賠錢
306,所以相伴的是
306,股票殺到見底，
306,也沒有多久以前啊年點
306,台積電元，中華電信元
306,股票嘛，三支漲停板，散戶不請自來
306,跌停的事時候當然是爭相賣
306,房屋現在主要當成投資標的，而非民生用品
306,就是股票概念
306,掉也還不是進場的時候
307,你看台積電，人家在漲他卻在跌，台積電會有今天這個下
307,場到底是誰害的
307,是否有專板
307,本板並非萬能問板
307,三則
307,本看板嚴格禁止政治問卦
307,未滿繁體中文字水桶個月
307,未滿繁體中文字水桶個月
307,未滿繁體中文字水桶個月，嚴重者以鬧板論
308,中國人害的
308,能成功也是靠離開中國的難民被日本教化過的後代
308,在外終於可以放手把能力好好發揮出來
308,整天把厲害的會賺錢的當韭菜割
308,在家當皇帝皇后等著孝順
308,孝順你媽習近平
308,今天台積電能做到這樣
308,蔣尚義已經證明了沒有台灣人全都中國人
308,也是做不出來
308,不信
308,那你再去次去啊你
308,台灣人已經很謙虛了
308,台灣不給獨立我們可以到鳳凰城學習獨立
309,備註請放最後面違者新聞文章刪除
309,媒體來源
309,新聞雲
309,記者署名
309,記者柯振中綜合報導
309,完整新聞標題
309,台積電員工家庭日塞爆南投
309,遊樂園湧入萬人畫面超壯觀
